0;0;0;0;land;false;unknown;0
1;200;187;202;land;true;mountain;7
2;200;183;127;land;false;forest;1
3;139;195;204;land;false;desert;7
4;213;229;151;land;false;mountain;5
5;206;241;216;land;false;desert;5
6;97;211;231;land;false;plains;6
7;249;184;188;land;false;plains;7
8;215;93;216;land;false;plains;1
9;166;241;123;land;false;forest;1
10;76;225;248;land;false;hills;2
11;253;156;149;land;false;plains;1
12;21;90;11;lake;false;lakes;1
13;180;127;247;land;false;plains;1
14;242;144;159;land;false;plains;1
15;248;234;65;land;false;plains;1
16;180;212;162;land;true;plains;1
17;41;252;218;land;false;plains;1
18;193;178;234;land;false;forest;1
19;215;186;123;land;false;forest;1
20;232;237;133;land;false;desert;7
21;126;162;241;land;false;desert;7
22;151;206;243;land;false;mountain;1
23;107;208;228;land;true;forest;1
24;169;188;160;land;true;marsh;1
25;155;162;189;land;true;mountain;1
26;142;208;173;land;false;forest;1
27;248;206;105;land;false;forest;1
28;121;221;254;land;true;plains;1
29;211;231;60;land;true;forest;1
30;197;213;152;land;true;mountain;1
31;231;149;161;land;false;forest;1
32;230;215;182;land;false;forest;1
33;95;249;218;land;false;mountain;7
34;225;83;230;land;false;desert;7
35;243;148;124;land;false;hills;1
36;159;147;239;land;false;plains;1
37;93;222;197;land;false;forest;1
38;252;232;223;land;false;desert;6
39;219;145;211;land;false;hills;1
40;167;173;223;land;false;forest;1
41;245;78;241;land;false;hills;5
42;128;236;175;land;false;plains;1
43;201;217;112;land;false;plains;1
44;207;138;192;land;false;desert;7
45;170;183;186;land;true;forest;1
46;245;228;29;land;false;mountain;7
47;150;203;193;land;true;plains;7
48;233;221;224;land;false;plains;1
49;236;173;241;land;false;forest;1
50;163;238;176;land;false;mountain;1
51;170;203;198;land;false;forest;1
52;123;175;247;land;false;plains;1
53;253;224;95;land;false;plains;6
54;193;114;215;land;false;forest;1
55;184;109;214;land;false;plains;1
56;199;231;168;land;false;forest;1
57;244;132;150;land;false;plains;1
58;206;148;226;land;true;marsh;1
59;188;189;163;land;true;forest;1
60;82;190;239;land;false;forest;1
61;235;188;172;land;false;hills;1
62;112;170;241;land;false;desert;7
63;158;181;217;land;false;forest;1
64;215;254;243;land;false;plains;1
65;212;205;241;land;false;plains;1
66;58;254;254;land;false;plains;1
67;229;141;156;land;false;plains;1
68;143;197;188;land;false;plains;1
69;195;191;115;land;false;desert;5
70;244;242;112;land;true;plains;1
71;126;197;199;land;false;forest;1
72;70;229;236;land;false;forest;1
73;228;170;156;land;true;plains;1
74;30;245;229;land;false;forest;1
75;225;171;236;land;true;mountain;1
76;214;107;201;land;true;plains;1
77;199;234;214;land;false;hills;1
78;226;119;180;land;false;plains;1
79;118;222;193;land;false;desert;7
80;210;70;251;land;false;plains;1
81;190;244;192;land;false;plains;1
82;64;232;233;land;false;forest;1
83;206;247;57;land;false;mountain;1
84;230;222;192;land;true;plains;2
85;210;179;238;land;false;desert;5
86;241;198;190;land;false;mountain;1
87;236;125;199;land;false;desert;6
88;228;228;61;land;false;forest;1
89;163;173;165;land;false;mountain;1
90;235;252;108;land;true;plains;1
91;163;208;223;land;true;mountain;1
92;166;198;232;land;false;mountain;1
93;252;36;232;land;false;desert;7
94;253;168;245;land;false;plains;1
95;232;172;101;land;false;desert;5
96;49;228;229;land;false;desert;7
97;138;207;177;land;false;forest;1
98;196;247;230;land;false;plains;7
99;242;116;213;land;false;plains;1
100;215;133;237;land;false;mountain;1
101;229;72;228;land;false;plains;6
102;128;140;241;land;false;desert;7
103;212;241;139;land;false;forest;1
104;206;252;152;land;false;forest;1
105;158;251;208;land;true;plains;1
106;191;234;113;land;false;mountain;7
107;189;138;211;land;false;forest;1
108;238;223;192;land;false;plains;1
109;191;117;212;land;false;mountain;1
110;196;216;240;land;false;plains;1
111;226;227;178;land;false;plains;6
112;221;235;236;land;false;plains;1
113;193;226;179;land;false;plains;1
114;132;214;236;land;false;plains;1
115;172;161;225;land;false;forest;1
116;243;228;117;land;false;plains;1
117;175;173;201;land;false;mountain;7
118;205;230;111;land;false;desert;7
119;210;207;210;land;false;plains;1
120;254;233;177;land;false;mountain;1
121;145;241;212;land;false;plains;1
122;254;182;235;land;false;desert;5
123;213;165;139;land;false;plains;1
124;126;178;214;land;false;mountain;7
125;231;241;32;land;false;forest;1
126;244;141;169;land;false;marsh;1
127;137;217;232;land;false;plains;1
128;207;232;128;land;true;mountain;1
129;229;250;208;land;true;forest;1
130;195;246;116;land;false;forest;1
131;251;121;219;land;false;forest;1
132;236;215;175;land;false;plains;1
133;252;224;171;land;false;mountain;7
134;66;252;245;land;true;hills;1
135;234;228;150;land;false;mountain;5
136;216;194;140;land;true;plains;1
137;115;204;214;land;true;forest;1
138;207;135;241;land;false;plains;1
139;166;214;191;land;false;mountain;1
140;152;223;212;land;true;mountain;1
141;233;189;113;land;true;plains;1
142;157;230;165;land;false;desert;5
143;193;164;182;land;false;plains;1
144;101;188;243;land;false;mountain;1
145;244;134;238;land;false;plains;1
146;193;91;238;land;true;desert;7
147;237;190;232;land;false;plains;1
148;238;243;202;land;false;mountain;1
149;204;228;118;land;true;forest;1
150;253;81;182;land;false;forest;1
151;244;230;143;land;false;hills;2
152;201;198;218;land;false;plains;1
153;182;117;253;land;false;plains;1
154;146;181;221;land;false;plains;6
155;239;232;51;land;false;mountain;5
156;64;248;231;land;false;plains;1
157;230;232;241;land;false;plains;1
158;95;226;182;land;true;forest;1
159;254;128;233;land;false;desert;7
160;242;190;145;land;false;desert;7
161;193;205;164;land;false;plains;1
162;173;209;242;land;false;desert;5
163;239;52;220;land;false;desert;5
164;240;127;175;land;false;desert;6
165;218;92;197;land;false;plains;1
166;192;95;254;land;false;plains;6
167;240;132;241;land;false;desert;6
168;252;185;180;land;true;mountain;1
169;222;239;147;land;false;plains;1
170;232;131;208;land;false;plains;1
171;239;203;157;land;false;forest;1
172;224;234;53;land;false;plains;1
173;152;252;127;land;false;forest;1
174;217;239;243;land;false;mountain;1
175;160;165;199;land;false;plains;1
176;221;221;92;land;false;mountain;5
177;205;169;145;land;false;forest;1
178;241;128;162;land;false;mountain;1
179;145;254;187;land;false;forest;1
180;40;245;246;land;false;desert;5
181;173;241;144;land;true;mountain;1
182;204;232;161;land;false;mountain;7
183;245;215;172;land;false;forest;1
184;181;159;241;land;false;plains;6
185;100;230;193;land;false;desert;5
186;196;107;251;land;false;plains;1
187;253;251;126;land;false;desert;5
188;182;239;115;land;true;plains;1
189;220;81;252;land;false;mountain;7
190;178;189;198;land;false;plains;1
191;182;166;198;land;false;mountain;1
192;237;187;220;land;false;forest;1
193;201;185;208;land;true;plains;1
194;216;240;226;land;false;desert;7
195;156;239;237;land;false;forest;1
196;125;198;201;land;true;desert;5
197;227;173;150;land;false;plains;1
198;229;235;135;land;false;plains;1
199;189;235;110;land;false;forest;1
200;133;133;235;land;false;plains;1
201;101;175;233;land;false;forest;1
202;217;105;233;land;true;plains;1
203;140;192;212;land;false;mountain;6
204;128;216;224;land;false;plains;1
205;148;187;184;land;false;plains;1
206;240;225;220;land;false;hills;1
207;229;42;249;land;false;plains;1
208;150;206;172;land;false;mountain;1
209;142;221;152;land;false;forest;1
210;249;246;131;land;false;desert;5
211;199;232;116;land;false;plains;7
212;150;193;222;land;false;plains;1
213;130;126;254;land;false;desert;6
214;194;237;107;land;false;plains;1
215;243;230;164;land;false;plains;1
216;180;168;244;land;false;hills;1
217;254;169;209;land;false;plains;1
218;253;221;253;land;false;mountain;1
219;143;124;248;land;false;forest;1
220;221;210;234;land;false;hills;1
221;248;195;230;land;false;mountain;1
222;250;185;253;land;true;marsh;1
223;154;232;162;land;false;mountain;1
224;221;192;108;land;false;forest;1
225;235;229;233;land;false;plains;1
226;109;249;194;land;false;desert;7
227;246;84;178;land;false;plains;1
228;226;217;216;land;false;forest;1
229;180;187;150;land;true;mountain;1
230;201;179;161;land;false;forest;1
231;230;195;253;land;false;desert;7
232;251;202;131;land;false;desert;6
233;160;249;253;land;false;mountain;1
234;223;241;86;land;false;plains;1
235;64;217;237;land;false;plains;6
236;254;31;252;land;false;mountain;1
237;223;204;90;land;false;desert;7
238;170;179;213;land;true;forest;1
239;163;243;144;land;false;forest;1
240;233;93;220;land;false;plains;1
241;247;228;60;land;false;plains;1
242;218;249;186;land;false;forest;1
243;248;207;201;land;false;plains;1
244;116;189;230;land;false;forest;1
245;103;199;226;land;false;forest;1
246;161;225;236;land;false;plains;1
247;152;235;123;land;false;plains;1
248;207;251;88;land;false;hills;1
249;225;89;243;land;false;urban;1
250;239;196;94;land;false;desert;7
251;243;180;91;land;false;plains;6
252;243;160;148;land;true;mountain;1
253;247;196;170;land;true;hills;1
254;166;181;214;land;false;plains;1
255;236;142;141;land;false;plains;7
256;208;235;245;land;true;plains;1
257;184;87;230;land;false;forest;1
258;156;144;221;land;false;plains;1
259;247;250;116;land;false;forest;1
260;240;205;115;land;false;plains;1
261;227;196;221;land;false;mountain;1
262;201;184;229;land;false;forest;1
263;112;245;187;land;false;plains;1
264;113;224;199;land;false;plains;1
265;195;252;63;land;false;desert;7
266;140;161;224;land;false;mountain;1
267;208;225;87;land;false;plains;1
268;194;129;246;land;false;hills;1
269;209;203;131;land;false;plains;1
270;230;178;242;land;false;forest;1
271;238;226;130;land;false;plains;1
272;234;199;183;land;false;plains;1
273;221;200;161;land;false;mountain;7
274;205;166;232;land;false;plains;1
275;195;238;186;land;false;hills;1
276;253;83;211;land;false;plains;1
277;242;53;216;land;false;forest;1
278;61;231;220;land;false;plains;1
279;57;220;244;land;false;plains;1
280;138;213;220;land;false;mountain;1
281;218;193;126;land;false;plains;1
282;95;220;206;land;false;plains;1
283;113;205;198;land;false;desert;7
284;197;217;224;land;false;forest;1
285;191;250;244;land;true;plains;1
286;224;192;231;land;false;forest;1
287;181;233;236;land;false;forest;1
288;244;159;146;land;false;mountain;1
289;142;224;221;land;false;plains;6
290;204;193;149;land;false;forest;1
291;192;237;159;land;false;forest;1
292;169;125;207;land;false;forest;1
293;118;158;227;land;false;mountain;7
294;126;248;183;land;false;desert;7
295;111;248;210;land;false;plains;1
296;226;195;130;land;false;plains;6
297;209;219;197;land;false;urban;7
298;189;218;150;land;false;plains;1
299;220;178;209;land;true;plains;1
300;191;77;254;land;true;plains;1
301;228;212;223;land;false;desert;5
302;204;183;211;land;false;plains;1
303;222;148;226;land;true;desert;7
304;162;198;160;land;false;forest;1
305;248;187;97;land;false;plains;1
