2;arms_factory;103.00;10.62;2914.00;2.47;0
2;arms_factory;108.00;10.43;2921.00;5.13;0
2;arms_factory;106.00;11.00;2924.00;1.52;0
2;arms_factory;122.00;9.88;2919.00;4.54;0
2;arms_factory;132.00;9.70;2913.00;5.74;0
2;arms_factory;117.00;9.85;2918.00;3.58;0
2;industrial_complex;138.00;9.70;2918.00;5.14;0
2;industrial_complex;140.00;9.70;2910.00;1.52;0
2;industrial_complex;138.00;9.70;2926.00;4.19;0
2;industrial_complex;105.00;10.75;2916.00;2.03;0
2;industrial_complex;110.00;9.93;2923.00;5.05;0
2;industrial_complex;129.00;9.70;2917.00;6.25;0
2;air_base;122.00;10.00;2923.00;4.09;0
2;naval_base;140.00;9.70;2921.00;-4.51;16014
2;bunker;145.00;9.70;2908.00;5.81;0
2;coastal_bunker;140.00;9.50;2919.00;-4.51;0
2;dockyard;151.00;9.50;2904.00;0.64;0
2;anti_air_building;115.00;9.70;2914.00;0.99;0
2;anti_air_building;135.00;9.70;2909.00;3.66;0
2;anti_air_building;134.00;9.70;2915.00;0.04;0
2;synthetic_refinery;125.00;9.95;2920.00;2.70;0
2;fuel_silo;139.00;9.70;2924.00;5.72;0
2;radar_station;128.00;9.70;2926.00;3.12;0
2;rocket_site;137.00;9.70;2920.00;4.76;0
2;nuclear_reactor;128.00;9.70;2915.00;2.61;0
3;arms_factory;1880.00;9.70;1637.00;1.52;0
3;arms_factory;1879.00;9.70;1638.00;4.54;0
3;arms_factory;1881.00;9.70;1638.00;5.74;0
3;arms_factory;1880.00;9.70;1639.00;3.58;0
3;arms_factory;1885.00;9.70;1639.00;5.14;0
3;arms_factory;1880.00;9.70;1640.00;1.52;0
3;industrial_complex;1877.00;9.70;1640.00;4.19;0
3;industrial_complex;1878.00;9.70;1638.00;2.03;0
3;industrial_complex;1877.00;9.70;1642.00;5.05;0
3;industrial_complex;1882.00;9.70;1637.00;6.25;0
3;industrial_complex;1879.00;9.70;1637.00;4.09;0
3;industrial_complex;1882.00;9.70;1638.00;0.47;0
3;air_base;1879.00;9.70;1638.00;2.04;0
3;bunker;1883.00;9.70;1638.00;3.74;0
3;anti_air_building;1878.00;9.70;1639.00;0.48;0
3;anti_air_building;1877.00;9.70;1640.00;3.14;0
3;anti_air_building;1879.00;9.70;1641.00;5.81;0
